idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,Typ obszaru,idTypPodmiotu,Typ podmiotu,lb_ucz_cudzoziem_ogółem,"obywatel państwa członkowskiego UE, państwa członkowskiego EFTA lub Konfederacji Szwajcarskiej albo członek rodziny takiej osoby posiadający prawo pobytu lub prawo stałego pobytu",osoba pochodzenia polskiego w rozumieniu przepisów o repatriacji,"osoba, której udzielono zezwolenia na osiedlenie się na terytorium RP",osoba posiadająca ważną Kartę Polaka,"osoba, której nadano status uchodźcy, albo członek rodziny takiej osoby",osoba posiadająca zgodę na pobyt tolerowany,"osoba, której udzielono ochrony uzupełniającej, albo członek rodziny takiej osoby",osoba korzystająca z ochrony czasowej na terytorium RP,"osoba, której na terytorium RP udzielono zezwolenia na pobyt rezydenta długoterminowego UE","osoba, której na terytorium RP udzielono zezwolenia na zamieszkanie na czas oznaczony w związku z okolicznością, o której mowa w art. 53 ust. 1 pkt 7, 13 i 14 ustawy o cudzoziemcach",członek rodziny osoby ubiegającej się o nadanie statusu uchodźcy,"osoba, której uprawnienie do nauki wynika z umowy międzynarodowej.",inny,"osoba, której udzielono zezwolenia na pobyt stały na terytorium RP","osoba, której udzielono zgody na pobyt ze względów humanitarnych, albo członek rodziny takiej osoby","osoba, której na terytorium RP udzielono zezwolenia na pobyt czasowy w związku z okolicznością, o której mowa w art. 127, art.159 ust. 1, art. 176 lub art. 186 ust. 1 pkt 3 lub 4 ustawy o cudzoziemcach","osoba, która posiada kartę pobytu z adnotacją ""dostęp do rynku pracy"", wizę Schengen lub wizę krajową wydaną w celu wykonywania pracy na terytorium RP",członek rodziny osoby ubiegającej się o udzielenie ochrony międzynarodowej,brak statusu w SIO
1007043,10,ŁÓDZKIE,opoczyński,Opoczno,obszar wiejski,3,Szkoła podstawowa,8,2,,,,,,,,,,,,2,,,,,2,2
1007043,10,ŁÓDZKIE,opoczyński,Opoczno,obszar wiejski,16,Technikum,1,,,,,1,,,,,,,,,,,,,,
1007043,10,ŁÓDZKIE,opoczyński,Opoczno,obszar wiejski,19,Szkoła policealna,1,1,,,,,,,,,,,,,,,,,,
1007043,10,ŁÓDZKIE,opoczyński,Opoczno,obszar wiejski,93,Branżowa szkoła I stopnia,5,2,,,,3,,,,,,,,,,,,,,
1007072,10,ŁÓDZKIE,opoczyński,Sławno,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1007072,10,ŁÓDZKIE,opoczyński,Sławno,obszar wiejski,81,Punkt przedszkolny,1,,,,,1,,,,,,,,,,,,,,
1007083,10,ŁÓDZKIE,opoczyński,Żarnów,obszar miejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
1007083,10,ŁÓDZKIE,opoczyński,Żarnów,obszar miejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1008011,10,ŁÓDZKIE,pabianicki,Konstantynów Łódzki,obszar miejski,1,Przedszkole,17,1,,,,13,,,,,,,1,1,,,1,,,
1008011,10,ŁÓDZKIE,pabianicki,Konstantynów Łódzki,obszar miejski,3,Szkoła podstawowa,63,,,2,,20,,,,,,,,39,2,,,,,
1008011,10,ŁÓDZKIE,pabianicki,Konstantynów Łódzki,obszar miejski,14,Liceum ogólnokształcące,1,,,,,,,,,,,,,1,,,,,,
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,1,Przedszkole,100,,,,5,18,,1,1,,,,,60,10,,,2,,3
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,3,Szkoła podstawowa,276,1,,,1,99,,,,,,,2,145,8,1,8,9,,2
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,14,Liceum ogólnokształcące,17,,,,,11,,,,2,,,,1,1,,1,,,1
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,16,Technikum,51,1,,,,40,,,,,,,,3,7,,,,,
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,19,Szkoła policealna,25,,,,,2,,,,,,,,10,,,,9,,4
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,81,Punkt przedszkolny,2,,,,,1,,,,,,,,,,,1,,,
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,85,Szkoła muzyczna I stopnia,3,,,,,3,,,,,,,,,,,,,,
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,86,Szkoła muzyczna II stopnia,1,,,,,1,,,,,,,,,,,,,,
1008021,10,ŁÓDZKIE,pabianicki,Pabianice,obszar miejski,93,Branżowa szkoła I stopnia,28,,,,,26,,,,,,,,,,,,,,2
1008032,10,ŁÓDZKIE,pabianicki,Dłutów,obszar wiejski,1,Przedszkole,5,,,,,2,,,,,,,,2,,,,,,1
1008032,10,ŁÓDZKIE,pabianicki,Dłutów,obszar wiejski,3,Szkoła podstawowa,12,,,,,2,,,,,,,,4,,,6,,,
1008042,10,ŁÓDZKIE,pabianicki,Dobroń,obszar wiejski,3,Szkoła podstawowa,23,,,,,8,,,,,,,,11,1,1,,,,2
1008052,10,ŁÓDZKIE,pabianicki,Ksawerów,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,1,,,,,,1
1008052,10,ŁÓDZKIE,pabianicki,Ksawerów,obszar wiejski,3,Szkoła podstawowa,29,,,,,,,,,,,,,28,,,1,,,
1008052,10,ŁÓDZKIE,pabianicki,Ksawerów,obszar wiejski,16,Technikum,2,,,,,,,,,,,,,1,1,,,,,
1008052,10,ŁÓDZKIE,pabianicki,Ksawerów,obszar wiejski,93,Branżowa szkoła I stopnia,3,,,,,1,,,,,,,,2,,,,,,
1008063,10,ŁÓDZKIE,pabianicki,Lutomiersk,obszar miejski,3,Szkoła podstawowa,3,,,,,,,,,1,,,,2,,,,,,
1008063,10,ŁÓDZKIE,pabianicki,Lutomiersk,obszar miejski,85,Szkoła muzyczna I stopnia,3,,,,,1,,,1,,,,,,1,,,,,
1008063,10,ŁÓDZKIE,pabianicki,Lutomiersk,obszar wiejski,3,Szkoła podstawowa,8,,,,,1,,,,,,,,7,,,,,,
1008072,10,ŁÓDZKIE,pabianicki,Pabianice,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1008072,10,ŁÓDZKIE,pabianicki,Pabianice,obszar wiejski,3,Szkoła podstawowa,8,,,,,,,,1,,,,,7,,,,,,
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar miejski,1,Przedszkole,7,,,,,4,,,,,,,,2,,,,,,1
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar miejski,3,Szkoła podstawowa,25,,,,,23,,,,,,,,1,1,,,,,
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar miejski,14,Liceum ogólnokształcące,2,,,,,,,,,,,,,2,,,,,,
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar miejski,16,Technikum,6,,,,,,,,,,,,,6,,,,,,
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1009013,10,ŁÓDZKIE,pajęczański,Działoszyn,obszar wiejski,3,Szkoła podstawowa,7,,,,,3,,,,,,,,2,,2,,,,
1009022,10,ŁÓDZKIE,pajęczański,Kiełczygłów,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1009022,10,ŁÓDZKIE,pajęczański,Kiełczygłów,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1009032,10,ŁÓDZKIE,pajęczański,Nowa Brzeźnica,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1009043,10,ŁÓDZKIE,pajęczański,Pajęczno,obszar miejski,1,Przedszkole,4,,,,,,,,,,,,,4,,,,,,
1009043,10,ŁÓDZKIE,pajęczański,Pajęczno,obszar miejski,3,Szkoła podstawowa,11,,,,,,,,,,,,,11,,,,,,
1009043,10,ŁÓDZKIE,pajęczański,Pajęczno,obszar miejski,93,Branżowa szkoła I stopnia,5,,,,,,,,,,,,,5,,,,,,
1009043,10,ŁÓDZKIE,pajęczański,Pajęczno,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1009052,10,ŁÓDZKIE,pajęczański,Rząśnia,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1009062,10,ŁÓDZKIE,pajęczański,Siemkowice,obszar wiejski,3,Szkoła podstawowa,6,,,,,5,,,,,,,,,1,,,,,
1009072,10,ŁÓDZKIE,pajęczański,Strzelce Wielkie,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,1,,,1,,,
1009082,10,ŁÓDZKIE,pajęczański,Sulmierzyce,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
1009082,10,ŁÓDZKIE,pajęczański,Sulmierzyce,obszar wiejski,3,Szkoła podstawowa,6,,,,,1,,,,,,,,,,,5,,,
1010022,10,ŁÓDZKIE,piotrkowski,Czarnocin,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1010022,10,ŁÓDZKIE,piotrkowski,Czarnocin,obszar wiejski,3,Szkoła podstawowa,1,,,,,1,,,,,,,,,,,,,,
1010022,10,ŁÓDZKIE,piotrkowski,Czarnocin,obszar wiejski,16,Technikum,2,,,,,2,,,,,,,,,,,,,,
1010032,10,ŁÓDZKIE,piotrkowski,Gorzkowice,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1010032,10,ŁÓDZKIE,piotrkowski,Gorzkowice,obszar wiejski,3,Szkoła podstawowa,10,,,,,5,,,,,,,,5,,,,,,
1010032,10,ŁÓDZKIE,piotrkowski,Gorzkowice,obszar wiejski,19,Szkoła policealna,6,,,,1,2,,,,2,,,,,,,1,,,
1010042,10,ŁÓDZKIE,piotrkowski,Grabica,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,,,1,,,
1010042,10,ŁÓDZKIE,piotrkowski,Grabica,obszar wiejski,3,Szkoła podstawowa,12,,,,,3,,,2,,,,1,1,,,5,,,
1010042,10,ŁÓDZKIE,piotrkowski,Grabica,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,,,,,1,,
1010052,10,ŁÓDZKIE,piotrkowski,Łęki Szlacheckie,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1010062,10,ŁÓDZKIE,piotrkowski,Moszczenica,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1010062,10,ŁÓDZKIE,piotrkowski,Moszczenica,obszar wiejski,3,Szkoła podstawowa,18,,,,,11,,,,,,,,3,2,1,,1,,
1010083,10,ŁÓDZKIE,piotrkowski,Rozprza,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1010083,10,ŁÓDZKIE,piotrkowski,Rozprza,obszar miejski,3,Szkoła podstawowa,9,,,,,,,,,,,,,9,,,,,,
1010083,10,ŁÓDZKIE,piotrkowski,Rozprza,obszar wiejski,3,Szkoła podstawowa,5,,,,,,,,,,,,,5,,,,,,
1010093,10,ŁÓDZKIE,piotrkowski,Sulejów,obszar miejski,3,Szkoła podstawowa,3,,,,,2,,,,,,,,,,,1,,,
1010093,10,ŁÓDZKIE,piotrkowski,Sulejów,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1010093,10,ŁÓDZKIE,piotrkowski,Sulejów,obszar wiejski,3,Szkoła podstawowa,8,1,,,,3,,,3,,,,,1,,,,,,
1010102,10,ŁÓDZKIE,piotrkowski,Wola Krzysztoporska,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1010102,10,ŁÓDZKIE,piotrkowski,Wola Krzysztoporska,obszar wiejski,3,Szkoła podstawowa,9,,,,,2,,,,,,,,6,,,,,,1
1010102,10,ŁÓDZKIE,piotrkowski,Wola Krzysztoporska,obszar wiejski,14,Liceum ogólnokształcące,5,,,,,5,,,,,,,,,,,,,,
1010102,10,ŁÓDZKIE,piotrkowski,Wola Krzysztoporska,obszar wiejski,16,Technikum,4,,,,,4,,,,,,,,,,,,,,
1010102,10,ŁÓDZKIE,piotrkowski,Wola Krzysztoporska,obszar wiejski,93,Branżowa szkoła I stopnia,21,,,,,21,,,,,,,,,,,,,,
1010113,10,ŁÓDZKIE,piotrkowski,Wolbórz,obszar miejski,1,Przedszkole,3,1,,,,,,,,,,,,,,,,2,,
1010113,10,ŁÓDZKIE,piotrkowski,Wolbórz,obszar miejski,3,Szkoła podstawowa,7,,,,,3,,,,,,,,,,,4,,,
1010113,10,ŁÓDZKIE,piotrkowski,Wolbórz,obszar miejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
1010113,10,ŁÓDZKIE,piotrkowski,Wolbórz,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,,,,,,6,1,,,,,
1011012,10,ŁÓDZKIE,poddębicki,Dalików,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1011022,10,ŁÓDZKIE,poddębicki,Pęczniew,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,1,Przedszkole,3,,,,,,,,,,,,,3,,,,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,3,Szkoła podstawowa,9,,1,,,,,,,,,,,1,,,7,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,14,Liceum ogólnokształcące,4,,,,1,,,,,,,,,1,,,2,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,19,Szkoła policealna,4,,,,,3,,,,,,,,,1,,,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,93,Branżowa szkoła I stopnia,6,,,,,,,,,,,,,6,,,,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar miejski,94,Branżowa szkoła II stopnia,1,,,,,,,,,,,,,,,,1,,,
1011033,10,ŁÓDZKIE,poddębicki,Poddębice,obszar wiejski,3,Szkoła podstawowa,28,,,,,13,,,,,,,,15,,,,,,
1011043,10,ŁÓDZKIE,poddębicki,Uniejów,obszar miejski,1,Przedszkole,9,,,,,6,,,,,,,,2,,,,,,1
1011043,10,ŁÓDZKIE,poddębicki,Uniejów,obszar miejski,3,Szkoła podstawowa,25,,,,,,,,,,,,,22,,,3,,,
1011043,10,ŁÓDZKIE,poddębicki,Uniejów,obszar miejski,85,Szkoła muzyczna I stopnia,1,,,,,1,,,,,,,,,,,,,,
1011043,10,ŁÓDZKIE,poddębicki,Uniejów,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1011052,10,ŁÓDZKIE,poddębicki,Wartkowice,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,1,,,,,,,,,,
1011062,10,ŁÓDZKIE,poddębicki,Zadzim,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1011062,10,ŁÓDZKIE,poddębicki,Zadzim,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,1,Przedszkole,72,,,,,28,2,,,,,,,20,6,1,11,2,,2
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,3,Szkoła podstawowa,247,,,,,24,,,,,,,,211,5,,5,,,2
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,14,Liceum ogólnokształcące,45,,,,,25,,,,,,,,12,,2,5,,,1
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,16,Technikum,37,,,,,14,,,,,,,,17,2,,4,,,
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,19,Szkoła policealna,101,,,,,15,1,,,,,,,49,2,,21,9,,4
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,85,Szkoła muzyczna I stopnia,2,,,,,1,,,,,,,,,1,,,,,
1012011,10,ŁÓDZKIE,radomszczański,Radomsko,obszar miejski,93,Branżowa szkoła I stopnia,18,,,,,7,,,,,,,,10,,,1,,,
1012022,10,ŁÓDZKIE,radomszczański,Dobryszyce,obszar wiejski,3,Szkoła podstawowa,5,,,,,3,,,,,,,,2,,,,,,
1012042,10,ŁÓDZKIE,radomszczański,Gomunice,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1012053,10,ŁÓDZKIE,radomszczański,Kamieńsk,obszar miejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
1012053,10,ŁÓDZKIE,radomszczański,Kamieńsk,obszar miejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1012053,10,ŁÓDZKIE,radomszczański,Kamieńsk,obszar miejski,93,Branżowa szkoła I stopnia,1,,,,,,,,,,,,,1,,,,,,
1012062,10,ŁÓDZKIE,radomszczański,Kobiele Wielkie,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1012072,10,ŁÓDZKIE,radomszczański,Kodrąb,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1012082,10,ŁÓDZKIE,radomszczański,Lgota Wielka,obszar wiejski,1,Przedszkole,2,,,,,1,,,,,,,,,1,,,,,
1012082,10,ŁÓDZKIE,radomszczański,Lgota Wielka,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,1,,,,,,
1012092,10,ŁÓDZKIE,radomszczański,Ładzice,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1012092,10,ŁÓDZKIE,radomszczański,Ładzice,obszar wiejski,3,Szkoła podstawowa,12,,,,,6,,,,,,,,2,,,2,,,2
1012102,10,ŁÓDZKIE,radomszczański,Masłowice,obszar wiejski,3,Szkoła podstawowa,5,,,,,4,,,,,,,,1,,,,,,
1012113,10,ŁÓDZKIE,radomszczański,Przedbórz,obszar miejski,1,Przedszkole,3,,,,,,,,,,,,,2,,,,,,1
1012113,10,ŁÓDZKIE,radomszczański,Przedbórz,obszar miejski,3,Szkoła podstawowa,10,,,,,,,,,,,,,10,,,,,,
1012113,10,ŁÓDZKIE,radomszczański,Przedbórz,obszar miejski,14,Liceum ogólnokształcące,2,,,,,,,,,,,,,2,,,,,,
1012122,10,ŁÓDZKIE,radomszczański,Radomsko,obszar wiejski,3,Szkoła podstawowa,8,,,,,1,,,,,,,,5,,,2,,,
1012132,10,ŁÓDZKIE,radomszczański,Wielgomłyny,obszar wiejski,3,Szkoła podstawowa,6,,,,,4,,,,,,,,,,,,2,,
1012142,10,ŁÓDZKIE,radomszczański,Żytno,obszar wiejski,3,Szkoła podstawowa,2,,,,,1,,,,,,,,,,,1,,,
1013011,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar miejski,1,Przedszkole,42,,,,3,9,1,,,2,,,,18,3,,5,,,1
1013011,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar miejski,3,Szkoła podstawowa,127,,,,,,,,,,,,,119,5,,1,,,2
1013011,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar miejski,14,Liceum ogólnokształcące,14,,,,,2,,,,,,,,10,,,,,,2
1013011,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar miejski,16,Technikum,25,,,,,19,,,,,,,,5,,,,,,1
1013011,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar miejski,93,Branżowa szkoła I stopnia,25,,,,,22,,,1,,,,,,,,,,,2
1013023,10,ŁÓDZKIE,rawski,Biała Rawska,obszar miejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1013023,10,ŁÓDZKIE,rawski,Biała Rawska,obszar miejski,3,Szkoła podstawowa,24,,,,,21,,,,,,,,,,,,,,3
1013023,10,ŁÓDZKIE,rawski,Biała Rawska,obszar miejski,16,Technikum,6,,,,,6,,,,,,,,,,,,,,
1013023,10,ŁÓDZKIE,rawski,Biała Rawska,obszar miejski,93,Branżowa szkoła I stopnia,2,,,,,2,,,,,,,,,,,,,,
1013023,10,ŁÓDZKIE,rawski,Biała Rawska,obszar wiejski,3,Szkoła podstawowa,20,,,,1,7,,,,,,,,9,1,,,,,2
1013032,10,ŁÓDZKIE,rawski,Cielądz,obszar wiejski,3,Szkoła podstawowa,8,,,,,,,,,,,,,8,,,,,,
1013042,10,ŁÓDZKIE,rawski,Rawa Mazowiecka,obszar wiejski,3,Szkoła podstawowa,30,,,,,22,1,,,,,,,7,,,,,,
1013052,10,ŁÓDZKIE,rawski,Regnów,obszar wiejski,3,Szkoła podstawowa,11,,,,,,,,,,,,,11,,,,,,
1013062,10,ŁÓDZKIE,rawski,Sadkowice,obszar wiejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1013062,10,ŁÓDZKIE,rawski,Sadkowice,obszar wiejski,3,Szkoła podstawowa,10,,,,,7,,,,,,,,2,1,,,,,
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,1,Przedszkole,43,,,,,34,,,,,,,,5,,,3,,,1
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,3,Szkoła podstawowa,125,,,,,,,,,,,,,46,3,72,1,,,3
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,14,Liceum ogólnokształcące,259,1,,,,4,,,9,,,,,7,4,,1,231,,2
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,16,Technikum,6,,,,,,,,,,,,,1,2,,3,,,
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,19,Szkoła policealna,141,,,,,11,,,,,,,,17,3,,1,102,,7
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,85,Szkoła muzyczna I stopnia,4,,,,,4,,,,,,,,,,,,,,
1014011,10,ŁÓDZKIE,sieradzki,Sieradz,obszar miejski,93,Branżowa szkoła I stopnia,7,,,,,,,,,,,,,4,1,,1,,,1
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar miejski,1,Przedszkole,3,,,,,,,,,,,,,1,2,,,,,
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar miejski,3,Szkoła podstawowa,12,,,,,1,,,,,,,,10,,,,,,1
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar miejski,14,Liceum ogólnokształcące,4,,,,,,,,,,,,,3,,,,,,1
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar miejski,93,Branżowa szkoła I stopnia,5,,,,,,,,,,,,,3,,,1,,,1
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,1,,,,,,1
1014023,10,ŁÓDZKIE,sieradzki,Błaszki,obszar wiejski,3,Szkoła podstawowa,10,1,,,,4,,,,,,,,3,,,2,,,
1014032,10,ŁÓDZKIE,sieradzki,Brąszewice,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1014032,10,ŁÓDZKIE,sieradzki,Brąszewice,obszar wiejski,3,Szkoła podstawowa,2,,,,,1,,,,,,,,1,,,,,,
1014042,10,ŁÓDZKIE,sieradzki,Brzeźnio,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
1014062,10,ŁÓDZKIE,sieradzki,Goszczanów,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1014062,10,ŁÓDZKIE,sieradzki,Goszczanów,obszar wiejski,3,Szkoła podstawowa,3,,,,,3,,,,,,,,,,,,,,
1014082,10,ŁÓDZKIE,sieradzki,Sieradz,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1014093,10,ŁÓDZKIE,sieradzki,Warta,obszar miejski,1,Przedszkole,2,2,,,,,,,,,,,,,,,,,,
1014093,10,ŁÓDZKIE,sieradzki,Warta,obszar miejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
1014093,10,ŁÓDZKIE,sieradzki,Warta,obszar miejski,14,Liceum ogólnokształcące,2,,,,,1,,,,,,,,1,,,,,,
1014093,10,ŁÓDZKIE,sieradzki,Warta,obszar miejski,93,Branżowa szkoła I stopnia,2,,,,,,,,,,,,,2,,,,,,
1014093,10,ŁÓDZKIE,sieradzki,Warta,obszar wiejski,3,Szkoła podstawowa,1,,,,,,,,,,,,,,,,,,,1
1014102,10,ŁÓDZKIE,sieradzki,Wróblew,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
1014102,10,ŁÓDZKIE,sieradzki,Wróblew,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,,,,,,5,,,2,,,
1014113,10,ŁÓDZKIE,sieradzki,Złoczew,obszar miejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
1014113,10,ŁÓDZKIE,sieradzki,Złoczew,obszar miejski,3,Szkoła podstawowa,13,,,,,8,,,,,,,,5,,,,,,
1014113,10,ŁÓDZKIE,sieradzki,Złoczew,obszar miejski,14,Liceum ogólnokształcące,1,,,,,,,,,,,,,1,,,,,,
1014113,10,ŁÓDZKIE,sieradzki,Złoczew,obszar miejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
1014113,10,ŁÓDZKIE,sieradzki,Złoczew,obszar wiejski,3,Szkoła podstawowa,4,1,,,,2,,,,,,,,1,,,,,,
1015013,10,ŁÓDZKIE,skierniewicki,Bolimów,obszar miejski,1,Przedszkole,2,,,,,2,,,,,,,,,,,,,,
1015013,10,ŁÓDZKIE,skierniewicki,Bolimów,obszar miejski,3,Szkoła podstawowa,6,,,,,5,,,,,,,,1,,,,,,
1015013,10,ŁÓDZKIE,skierniewicki,Bolimów,obszar miejski,14,Liceum ogólnokształcące,3,,,,,3,,,,,,,,,,,,,,
1015013,10,ŁÓDZKIE,skierniewicki,Bolimów,obszar wiejski,3,Szkoła podstawowa,2,,,,,2,,,,,,,,,,,,,,
1015032,10,ŁÓDZKIE,skierniewicki,Godzianów,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
1015042,10,ŁÓDZKIE,skierniewicki,Kowiesy,obszar wiejski,3,Szkoła podstawowa,8,,,,,,,,,,,,,8,,,,,,
1015062,10,ŁÓDZKIE,skierniewicki,Maków,obszar wiejski,3,Szkoła podstawowa,1,,,,,1,,,,,,,,,,,,,,
1015072,10,ŁÓDZKIE,skierniewicki,Nowy Kawęczyn,obszar wiejski,3,Szkoła podstawowa,11,,,,,2,1,,,,,,,,2,,5,,,1
1015082,10,ŁÓDZKIE,skierniewicki,Skierniewice,obszar wiejski,3,Szkoła podstawowa,7,,,,,2,,,,,,,,4,,,,,,1
1015082,10,ŁÓDZKIE,skierniewicki,Skierniewice,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,,,,,,,1
1015092,10,ŁÓDZKIE,skierniewicki,Słupia,obszar wiejski,3,Szkoła podstawowa,2,1,,,,,,,,,,,,,,,1,,,
1016011,10,ŁÓDZKIE,tomaszowski,Tomaszów Mazowiecki,obszar miejski,1,Przedszkole,97,1,,,,39,,,1,,,,,50,2,,3,,,1
1016011,10,ŁÓDZKIE,tomaszowski,Tomaszów Mazowiecki,obszar miejski,3,Szkoła podstawowa,325,,,,,28,,,,,,,,286,4,,6,1,,
1016011,10,ŁÓDZKIE,tomaszowski,Tomaszów Mazowiecki,obszar miejski,14,Liceum ogólnokształcące,24,,,,,8,,,,,,,,15,,,,,,1
